source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,fixed_feather,42,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.27193205803632736,1.841522455215454,0.8984049558639526
EYEPACS,MESSIDOR2,fixed_feather,42,2,VeryDark,34,0.08823529411764706,0.032432432432432434,0.16216216216216217,0.08823529411764706,0.0,0.7941176470588235,0.23985749220146851,1.4349584579467773,0.7454434037208557
EYEPACS,MESSIDOR2,fixed_feather,42,3,Bright,23,0.9130434782608695,0.19090909090909092,0.9545454545454547,0.9130434782608695,0.0,0.9565217391304348,0.5945051351319188,1.094455361366272,0.5575411915779114
EYEPACS,MESSIDOR2,fixed_feather,42,3,Dark,20,1.0,0.2,1.0,1.0,,1.0,0.6246205113828182,0.9929956197738647,0.5032739043235779
EYEPACS,MESSIDOR2,fixed_feather,42,3,ExtremelyDark,2,1.0,0.2,1.0,1.0,,1.0,0.6620528697967529,1.088294506072998,0.5688861608505249
EYEPACS,MESSIDOR2,fixed_feather,42,3,Normal,25,0.92,0.19166666666666668,0.9583333333333335,0.92,0.0,1.0,0.5732701265811919,1.0890288352966309,0.558262050151825
EYEPACS,MESSIDOR2,fixed_feather,42,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.6579549014568329,1.0728126764297485,0.5630972981452942
EYEPACS,MESSIDOR2,fixed_feather,42,3,VeryDark,4,1.0,0.2,1.0,1.0,,1.0,0.6468472480773926,1.0424249172210693,0.5424932241439819
EYEPACS,MESSIDOR2,fixed_feather,42,4,Bright,3,0.0,0.0,0.0,0.0,0.0,1.0,0.411388099193573,1.491202473640442,0.8163061738014221
EYEPACS,MESSIDOR2,fixed_feather,42,4,Dark,14,0.35714285714285715,0.10526315789473684,0.5263157894736842,0.35714285714285715,0.0,0.6428571428571429,0.16294140155826298,1.5017224550247192,0.7455547451972961
EYEPACS,MESSIDOR2,fixed_feather,42,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.4,0.32968332171440123,1.6500625610351562,0.8442422747612
EYEPACS,MESSIDOR2,fixed_feather,42,4,Normal,8,0.375,0.10909090909090909,0.5454545454545454,0.375,0.0,0.5,0.38031843304634094,1.4073210954666138,0.6785315275192261
EYEPACS,MESSIDOR2,fixed_feather,42,4,VeryDark,5,0.4,0.11428571428571428,0.5714285714285714,0.4,0.0,0.6,0.3162239193916321,1.6657073497772217,0.7872969508171082
