source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,no_mask,123,3,Bright,23,0.5217391304347826,0.13714285714285715,0.6857142857142857,0.5217391304347826,0.0,0.782608695652174,0.21737218680589096,1.0851131677627563,0.5530807971954346
EYEPACS,MESSIDOR2,no_mask,123,3,Dark,20,0.7,0.16470588235294117,0.8235294117647058,0.7,0.0,0.75,0.12266593426465988,1.0433108806610107,0.4623398780822754
EYEPACS,MESSIDOR2,no_mask,123,3,ExtremelyDark,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.4587891548871994,0.7991530895233154,0.49992430210113525
EYEPACS,MESSIDOR2,no_mask,123,3,Normal,25,0.48,0.12972972972972974,0.6486486486486487,0.48,0.0,0.72,0.2222025728225708,1.218894362449646,0.5523048043251038
EYEPACS,MESSIDOR2,no_mask,123,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.09374117851257324,0.098430335521698,0.01200126949697733
EYEPACS,MESSIDOR2,no_mask,123,3,VeryDark,4,0.25,0.08,0.4,0.25,0.0,0.75,0.3610331192612648,1.0150227546691895,0.5913093686103821
EYEPACS,MESSIDOR2,no_mask,123,4,Bright,3,0.0,0.0,0.0,0.0,0.0,1.0,0.7998564044634501,2.0942366123199463,1.3697644472122192
EYEPACS,MESSIDOR2,no_mask,123,4,Dark,14,0.5714285714285714,0.14545454545454545,0.7272727272727273,0.5714285714285714,0.0,0.7857142857142857,0.3101356391395841,1.028394103050232,0.4981081187725067
EYEPACS,MESSIDOR2,no_mask,123,4,ExtremelyDark,5,0.2,0.06666666666666667,0.3333333333333333,0.2,0.0,0.4,0.31570524573326114,1.816541314125061,0.8686782717704773
EYEPACS,MESSIDOR2,no_mask,123,4,Normal,8,0.375,0.10909090909090909,0.5454545454545454,0.375,0.0,0.5,0.34545429050922394,2.127786874771118,0.8685989379882812
EYEPACS,MESSIDOR2,no_mask,123,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.6,0.2376141130924225,0.9815971255302429,0.46372517943382263
