source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,no_mask,2024,2,VeryBright,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.4036714881658554,0.9739904403686523,0.49948546290397644
EYEPACS,MESSIDOR2,no_mask,2024,2,VeryDark,34,0.29411764705882354,0.09090909090909091,0.45454545454545453,0.29411764705882354,0.0,0.5588235294117647,0.1526847433517961,1.4342718124389648,0.7855501174926758
EYEPACS,MESSIDOR2,no_mask,2024,3,Bright,23,0.6086956521739131,0.15135135135135136,0.7567567567567568,0.6086956521739131,0.0,0.8260869565217391,0.1998594493969627,1.1571180820465088,0.5914908051490784
EYEPACS,MESSIDOR2,no_mask,2024,3,Dark,20,0.7,0.16470588235294117,0.8235294117647058,0.7,0.0,0.75,0.20756719410419466,0.9673700332641602,0.4056456983089447
EYEPACS,MESSIDOR2,no_mask,2024,3,ExtremelyDark,2,1.0,0.2,1.0,1.0,,1.0,0.4577518701553345,0.6120642423629761,0.3396529257297516
EYEPACS,MESSIDOR2,no_mask,2024,3,Normal,25,0.52,0.1368421052631579,0.6842105263157895,0.52,0.0,0.68,0.21971031785011294,1.1171590089797974,0.5392172932624817
EYEPACS,MESSIDOR2,no_mask,2024,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.1111859679222107,0.11786725372076035,0.017986420542001724
EYEPACS,MESSIDOR2,no_mask,2024,3,VeryDark,4,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.43602174520492554,0.9145641326904297,0.541359543800354
EYEPACS,MESSIDOR2,no_mask,2024,4,Bright,3,0.0,0.0,0.0,0.0,0.0,1.0,0.7675150831540425,1.9331650733947754,1.2995632886886597
EYEPACS,MESSIDOR2,no_mask,2024,4,Dark,14,0.5714285714285714,0.14545454545454545,0.7272727272727273,0.5714285714285714,0.0,0.7857142857142857,0.314930070723806,0.9557656049728394,0.5091491341590881
EYEPACS,MESSIDOR2,no_mask,2024,4,ExtremelyDark,5,0.2,0.06666666666666667,0.3333333333333333,0.2,0.0,0.2,0.39129635095596316,1.7480236291885376,0.8620731234550476
EYEPACS,MESSIDOR2,no_mask,2024,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.5,0.4237057790160179,2.102440118789673,0.8486445546150208
EYEPACS,MESSIDOR2,no_mask,2024,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.8,0.22000228166580202,0.7949013113975525,0.4162123203277588
