source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,hard_mask,123,2,Dark,109,0.6330275229357798,0.1550561797752809,0.7752808988764045,0.6330275229357798,0.0,0.8348623853211009,0.20312859022289242,1.0527156591415405,0.5729336142539978
EYEPACS,MESSIDOR2,hard_mask,123,2,ExtremelyDark,9,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.7777777777777778,0.42568576004770065,1.2758808135986328,0.6953703761100769
EYEPACS,MESSIDOR2,hard_mask,123,2,Normal,106,0.6132075471698113,0.15204678362573099,0.760233918128655,0.6132075471698113,0.0,0.8584905660377359,0.1601957824994933,1.0381848812103271,0.559361457824707
EYEPACS,MESSIDOR2,hard_mask,123,2,VeryBright,2,1.0,0.2,1.0,1.0,,1.0,0.6092474162578583,0.9556338787078857,0.5041789412498474
EYEPACS,MESSIDOR2,hard_mask,123,2,VeryDark,34,0.6176470588235294,0.15272727272727274,0.7636363636363637,0.6176470588235294,0.0,0.8235294117647058,0.25899191200733185,1.1425930261611938,0.6069821119308472
EYEPACS,MESSIDOR2,hard_mask,123,3,Bright,23,0.5652173913043478,0.14444444444444443,0.7222222222222222,0.5652173913043478,0.0,0.9130434782608695,0.21222580515820047,1.0088582038879395,0.5668136477470398
EYEPACS,MESSIDOR2,hard_mask,123,3,Dark,20,0.7,0.16470588235294117,0.8235294117647058,0.7,0.0,0.95,0.15113463699817656,0.8407676815986633,0.45852476358413696
EYEPACS,MESSIDOR2,hard_mask,123,3,ExtremelyDark,2,0.0,0.0,0.0,0.0,0.0,1.0,0.8639267086982727,2.4066855907440186,1.543154001235962
EYEPACS,MESSIDOR2,hard_mask,123,3,Normal,25,0.56,0.14358974358974358,0.717948717948718,0.56,0.0,0.72,0.19630036711692808,1.076537847518921,0.5244624614715576
EYEPACS,MESSIDOR2,hard_mask,123,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.2385818362236023,0.2725725471973419,0.07556222379207611
EYEPACS,MESSIDOR2,hard_mask,123,3,VeryDark,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.4871361553668976,0.7369658946990967,0.45106545090675354
EYEPACS,MESSIDOR2,hard_mask,123,4,Bright,3,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,1.0,0.3560587366422017,0.9412034153938293,0.6914143562316895
EYEPACS,MESSIDOR2,hard_mask,123,4,Dark,14,0.7142857142857143,0.16666666666666669,0.8333333333333334,0.7142857142857143,0.0,0.7857142857142857,0.2853775428874152,0.9429721832275391,0.4783366024494171
EYEPACS,MESSIDOR2,hard_mask,123,4,ExtremelyDark,5,0.6,0.15,0.75,0.6,0.0,0.8,0.4356958091259002,1.0022424459457397,0.5110104084014893
EYEPACS,MESSIDOR2,hard_mask,123,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.5,0.41320808604359627,1.6324726343154907,0.7774019241333008
EYEPACS,MESSIDOR2,hard_mask,123,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.8,0.2085836946964264,0.822802722454071,0.39661234617233276
